city,neighborhood,beds,baths,sqft,year_built,in_unit_laundry,dishwasher,hardwood_floors,recently_renovated,pets_allowed,parking,floor,has_elevator,rent
Cambridge,Central Square,1,1,1345,1922,0,1,1,0,0,street_only,3,1,3576.75
Cambridge,Kendall Square,3,2,1651,1932,0,0,0,1,0,off_street,3,1,5672.85
Cambridge,Kendall Square,4,2,1144,1916,0,1,1,0,1,garage,4,0,5433.4
Cambridge,Harvard Square,4,2,1335,1998,0,0,0,0,0,street_only,1,0,4926.25
Cambridge,Central Square,3,1,1036,1935,0,0,1,1,0,off_street,3,1,4085.6
Cambridge,Harvard Square,4,3,910,1922,0,0,0,0,1,garage,2,1,4721.5
Cambridge,Inman Square,3,1,1503,1940,1,0,0,1,0,garage,5,0,4764.05
Cambridge,Central Square,1,2,1474,1972,0,0,1,0,0,street_only,1,0,3845.9
Cambridge,Inman Square,2,1,1692,1976,1,0,0,1,0,street_only,2,0,4487.2
Cambridge,Kendall Square,3,1,1036,1922,1,0,0,0,1,off_street,2,0,4649.6
Cambridge,Kendall Square,3,1,1472,1917,0,0,0,1,0,off_street,4,1,5303.2
Cambridge,Inman Square,1,1,1222,1915,0,0,0,0,0,off_street,4,0,3301.7
Cambridge,Kendall Square,3,2,1750,1900,0,1,1,0,0,street_only,3,1,5494.5
Cambridge,Central Square,2,1,910,1915,0,0,0,1,1,off_street,4,1,3490.5
Cambridge,Central Square,1,1,940,1974,0,0,1,0,1,off_street,5,1,3254.0
Cambridge,Inman Square,3,1,1486,2001,0,1,0,0,0,off_street,5,0,4672.1
Cambridge,Inman Square,3,3,1442,1959,0,0,1,0,1,street_only,1,0,4679.7
Cambridge,Inman Square,3,2,731,2016,1,0,1,1,1,garage,2,1,4135.85
Cambridge,Harvard Square,2,2,570,1923,0,1,1,0,0,garage,5,1,3660.5
Cambridge,Kendall Square,2,1,682,1988,0,0,1,0,0,street_only,3,1,3646.7
Cambridge,Harvard Square,4,2,1094,1941,0,0,0,0,0,street_only,1,0,4722.9
Cambridge,Kendall Square,4,1,1641,1974,0,1,1,1,1,garage,2,1,5942.35
Cambridge,Harvard Square,1,2,1661,1960,1,0,0,0,1,off_street,4,0,4689.35
Cambridge,Harvard Square,1,3,1548,1917,0,1,0,0,1,off_street,5,0,4551.8
Cambridge,Inman Square,3,1,1097,1890,0,0,0,0,1,off_street,3,1,3889.95
Cambridge,Harvard Square,4,1,1349,1955,0,0,1,0,0,off_street,3,0,5050.15
Cambridge,Harvard Square,3,2,933,1991,0,0,0,0,0,garage,3,0,4237.55
Cambridge,Harvard Square,4,3,1191,1937,0,1,1,0,0,off_street,1,0,5096.85
Cambridge,Harvard Square,3,2,1298,1921,1,1,1,0,1,garage,1,0,4946.3
Cambridge,Central Square,1,3,1391,1953,0,1,1,0,1,street_only,4,1,4046.85
Cambridge,Harvard Square,1,2,612,1924,1,0,0,0,0,off_street,4,0,3168.2
Cambridge,Harvard Square,4,2,1207,2007,0,0,0,0,0,street_only,3,0,4836.45
Cambridge,Harvard Square,1,1,908,1937,0,0,1,0,0,garage,1,0,3360.8
Cambridge,Inman Square,1,2,687,1996,0,1,1,1,1,street_only,2,1,3093.45
Cambridge,Harvard Square,1,2,1119,1944,0,1,1,1,1,off_street,3,0,3976.65
Cambridge,Inman Square,3,2,1201,1940,1,1,0,0,0,garage,2,1,4403.35
Cambridge,Kendall Square,3,1,876,2021,1,0,0,0,0,garage,5,1,4537.6
Cambridge,Central Square,2,2,1720,1994,0,0,0,0,1,garage,2,0,4856.0
Cambridge,Inman Square,4,2,513,2000,0,0,1,1,1,street_only,3,1,3632.55
Cambridge,Harvard Square,3,2,1442,2018,0,1,0,0,0,street_only,2,1,4811.7
Cambridge,Harvard Square,3,3,735,1954,0,0,0,0,1,garage,2,1,4199.25
Cambridge,Harvard Square,4,1,651,1937,1,0,1,0,1,street_only,4,1,4207.85
Cambridge,Central Square,4,2,1126,1989,0,1,0,0,0,street_only,1,0,4474.1
Cambridge,Harvard Square,2,1,1499,1924,1,1,0,0,0,garage,1,1,4624.65
Cambridge,Kendall Square,3,3,692,1980,0,1,0,1,1,off_street,1,0,4717.2
Cambridge,Kendall Square,3,1,1315,1897,1,0,0,0,0,off_street,3,1,4866.25
Cambridge,Kendall Square,1,1,1658,1987,0,1,0,0,1,street_only,3,1,4713.3
Cambridge,Inman Square,3,1,1367,1893,0,1,1,0,1,garage,1,0,4424.45
Cambridge,Inman Square,2,2,935,1896,1,1,1,1,1,garage,5,1,3961.25
Cambridge,Harvard Square,2,1,1451,1929,0,0,0,0,0,street_only,2,1,4127.85
Cambridge,Inman Square,1,1,1783,2017,1,0,1,0,1,off_street,2,1,4614.05
Cambridge,Central Square,4,2,1592,1930,0,0,1,0,0,garage,4,1,5192.2
Cambridge,Kendall Square,3,2,1542,1986,0,0,0,0,1,garage,5,0,5374.7
Cambridge,Kendall Square,1,3,1535,2002,0,0,1,0,0,street_only,5,1,4803.25
Cambridge,Harvard Square,1,2,672,1919,1,0,1,0,0,street_only,1,1,3102.2
Cambridge,Central Square,3,3,1195,1903,1,0,1,0,0,off_street,2,0,4595.25
Cambridge,Kendall Square,3,1,1338,1912,1,1,1,1,1,garage,1,1,5339.3
Cambridge,Central Square,2,1,992,2019,0,0,1,0,0,off_street,3,0,3463.2
Cambridge,Harvard Square,4,2,825,1934,0,1,1,0,0,garage,5,0,4652.75
Cambridge,Kendall Square,1,2,979,1970,0,0,1,0,1,garage,4,1,4112.65
Cambridge,Kendall Square,4,1,889,1933,1,1,1,0,0,street_only,5,0,4773.15
Cambridge,Kendall Square,1,1,1628,1984,0,1,1,0,0,street_only,2,0,4601.8
Cambridge,Harvard Square,3,3,1313,2020,0,1,0,0,0,street_only,2,0,4974.55
Cambridge,Central Square,2,1,1317,2016,1,0,0,0,0,street_only,4,1,4201.95
Cambridge,Central Square,1,3,657,1940,1,0,0,0,0,street_only,3,0,2912.95
Cambridge,Kendall Square,4,1,503,1897,0,0,1,0,1,off_street,3,0,4118.05
Cambridge,Inman Square,3,1,542,1960,1,0,1,0,0,street_only,3,1,3214.7
Cambridge,Kendall Square,1,1,687,2005,0,1,1,0,0,street_only,3,0,3403.45
Cambridge,Inman Square,1,1,1789,1901,0,0,0,0,0,garage,1,1,4230.15
Cambridge,Kendall Square,4,2,1602,1924,1,1,1,0,0,garage,5,0,6174.7
Cambridge,Inman Square,4,3,1305,1925,0,0,1,0,0,street_only,3,1,4887.75
Cambridge,Harvard Square,1,1,1668,1994,1,1,0,0,1,street_only,4,0,4430.8
Cambridge,Kendall Square,1,2,822,1939,0,1,0,0,1,garage,5,1,3788.7
Cambridge,Central Square,2,1,1617,1982,1,1,1,0,0,off_street,1,1,4713.95
Cambridge,Inman Square,3,2,680,1930,1,0,1,0,1,garage,1,1,3844.0
Cambridge,Central Square,4,2,1437,1914,0,1,1,1,1,street_only,1,1,5043.95
Cambridge,Inman Square,1,2,1782,1939,1,1,0,0,0,garage,2,1,4618.7
Cambridge,Harvard Square,3,2,1362,1910,0,1,1,1,0,garage,5,1,5237.7
Cambridge,Inman Square,4,1,1532,2000,1,1,1,0,0,street_only,3,0,4961.2
Cambridge,Harvard Square,2,3,1734,2016,0,0,1,0,1,street_only,2,0,5343.9
Cambridge,Harvard Square,1,3,528,1961,0,0,1,1,0,garage,5,0,3246.8
Cambridge,Kendall Square,1,2,1386,1975,1,0,0,0,0,off_street,5,0,4522.1
Cambridge,Inman Square,2,2,1732,1891,0,0,1,0,0,off_street,1,0,4710.2
Cambridge,Central Square,3,3,1607,1938,0,0,1,0,0,street_only,4,1,5052.45
Cambridge,Inman Square,4,2,1151,1937,0,1,1,0,1,street_only,4,0,4526.85
Cambridge,Kendall Square,4,3,1614,1912,1,0,1,0,1,garage,4,0,6258.9
Cambridge,Inman Square,4,2,1192,1900,0,0,0,1,0,off_street,5,1,4745.2
Cambridge,Kendall Square,1,1,962,1918,1,0,0,0,0,off_street,1,1,3739.7
Cambridge,Inman Square,1,1,1066,1969,0,1,1,0,1,street_only,3,0,3153.1
Cambridge,Central Square,2,2,1472,2001,1,0,0,0,1,street_only,4,0,4593.2
Cambridge,Harvard Square,2,1,1527,1892,0,0,0,0,0,street_only,2,0,4217.45
Cambridge,Kendall Square,3,3,1292,1997,0,0,1,0,1,garage,5,0,5402.2
Cambridge,Inman Square,3,2,1413,1997,0,0,1,0,1,street_only,3,1,4400.55
Cambridge,Kendall Square,4,2,772,1907,0,1,1,0,0,garage,4,1,4848.2
Cambridge,Inman Square,1,1,1025,1966,0,0,1,1,0,street_only,1,1,3262.75
Cambridge,Harvard Square,4,2,1388,1929,1,1,0,0,0,off_street,5,0,5470.8
Cambridge,Harvard Square,1,2,897,2007,0,1,1,0,1,street_only,4,0,3422.95
Cambridge,Harvard Square,2,2,1563,1939,1,0,1,1,0,garage,4,1,5233.05
Cambridge,Kendall Square,4,2,1616,1973,0,0,0,1,0,street_only,4,0,5855.6
Cambridge,Central Square,3,2,1797,1963,0,0,0,0,0,garage,3,1,5054.95
Cambridge,Harvard Square,3,1,1418,1951,0,0,0,0,1,garage,1,1,4796.3
Cambridge,Harvard Square,2,3,1504,1943,0,0,0,0,0,off_street,1,1,4750.4
Cambridge,Central Square,4,2,1115,2003,1,1,1,0,0,street_only,2,0,4963.25
Cambridge,Central Square,2,2,1496,1997,1,1,1,0,0,garage,4,1,4653.6
Cambridge,Inman Square,3,1,1164,2010,0,0,0,1,0,garage,4,1,4208.4
Cambridge,Central Square,3,1,1208,1949,0,0,1,0,0,off_street,2,1,4034.8
Cambridge,Central Square,4,2,721,1954,0,0,0,1,0,off_street,3,0,4150.35
Cambridge,Central Square,1,1,1185,1984,1,0,0,0,0,garage,3,1,3567.75
Cambridge,Kendall Square,4,3,1426,1940,1,0,1,0,1,street_only,2,1,5753.1
Cambridge,Inman Square,2,1,1524,1902,0,0,0,0,0,off_street,3,1,4093.4
Cambridge,Kendall Square,3,2,1495,1953,0,1,0,0,1,street_only,2,0,5131.25
Cambridge,Harvard Square,4,2,1688,1957,0,0,1,0,0,garage,5,1,5623.8
Cambridge,Harvard Square,4,2,1545,1959,1,0,0,1,0,street_only,2,1,5588.75
Cambridge,Central Square,3,2,1654,1897,0,0,1,0,0,off_street,2,0,5000.9
Cambridge,Harvard Square,4,2,1330,1974,0,0,1,0,0,garage,3,1,5234.5
Cambridge,Harvard Square,1,1,1585,1961,1,1,0,1,0,off_street,2,0,4693.75
Cambridge,Inman Square,1,1,783,1899,0,1,0,0,0,off_street,5,1,2697.05
Cambridge,Harvard Square,4,3,1071,1898,0,1,1,0,0,street_only,4,0,4715.85
Cambridge,Central Square,4,2,1261,1909,0,1,0,0,1,street_only,4,0,4683.35
Cambridge,Central Square,3,1,829,1999,0,0,1,0,1,street_only,1,0,3560.15
Cambridge,Harvard Square,2,1,1615,1980,1,0,1,1,0,street_only,3,1,4985.25
Cambridge,Harvard Square,1,3,1365,1961,1,1,1,0,0,street_only,1,0,4327.75
Cambridge,Harvard Square,3,2,1526,2018,0,0,1,0,0,off_street,1,1,5041.1
Cambridge,Harvard Square,3,2,542,1995,0,0,0,0,1,off_street,2,1,3655.7
Cambridge,Kendall Square,3,2,1167,2002,0,0,0,1,1,garage,5,1,5142.45
Cambridge,Inman Square,1,1,1111,1930,0,0,1,1,1,off_street,3,1,3554.85
Cambridge,Kendall Square,3,3,937,1915,1,1,0,1,0,garage,5,1,5058.95
Cambridge,Central Square,2,1,1469,1979,0,0,1,0,0,street_only,1,0,4011.15
Cambridge,Harvard Square,4,1,1557,1897,0,0,0,0,1,off_street,3,1,5092.95
Cambridge,Central Square,3,3,1770,1890,1,1,0,1,1,garage,2,0,5785.5
Cambridge,Central Square,2,1,1690,1975,1,0,1,1,1,off_street,4,0,4673.5
Cambridge,Inman Square,1,3,786,1935,0,0,0,0,0,off_street,2,1,3132.1
Cambridge,Inman Square,1,2,1369,1988,0,0,1,0,0,garage,5,0,3777.15
Cambridge,Central Square,3,3,1757,1915,1,1,0,0,0,garage,1,1,5649.95
Cambridge,Kendall Square,4,2,579,1936,0,1,0,0,1,garage,1,0,4542.65
Cambridge,Kendall Square,1,2,908,1922,1,1,1,1,1,garage,2,1,4220.8
Cambridge,Central Square,3,2,1383,1966,0,0,0,1,1,off_street,3,1,4633.05
Cambridge,Kendall Square,2,3,1124,1892,0,1,1,1,0,garage,3,0,4951.4
Cambridge,Kendall Square,4,1,535,2011,0,1,0,0,0,off_street,5,0,4211.25
Cambridge,Central Square,4,1,789,1943,1,0,0,0,0,garage,4,1,4241.15
Cambridge,Central Square,4,1,586,1902,0,1,1,1,0,garage,2,1,4096.1
Cambridge,Harvard Square,2,1,1117,2020,1,0,0,0,0,off_street,4,0,4031.95
Cambridge,Kendall Square,3,2,1576,1902,0,0,0,1,0,street_only,2,0,5507.6
Cambridge,Harvard Square,2,1,1505,1903,1,0,0,0,1,garage,1,0,4667.75
Cambridge,Inman Square,2,3,1251,1966,1,0,0,0,0,garage,3,1,4410.85
Cambridge,Inman Square,1,2,1419,1953,0,1,1,0,0,street_only,4,0,3787.65
Cambridge,Kendall Square,4,1,876,2011,0,0,0,0,0,off_street,4,1,4687.6
Cambridge,Central Square,1,2,545,1966,0,0,1,0,1,garage,4,0,2718.75
Cambridge,Harvard Square,2,1,535,2013,0,0,0,0,0,off_street,4,1,3181.25
Cambridge,Harvard Square,4,1,731,1957,0,1,0,0,0,off_street,1,1,4047.8500000000004
Cambridge,Central Square,3,2,1617,2000,0,1,1,1,1,garage,2,0,5116.95
Cambridge,Central Square,2,2,1202,1951,0,0,1,0,1,off_street,5,1,4060.7
Cambridge,Central Square,2,2,1093,1914,1,1,1,0,0,off_street,5,0,3933.55
Cambridge,Harvard Square,4,1,1427,2003,0,0,0,0,1,street_only,2,0,5211.45
Cambridge,Inman Square,4,2,676,2015,0,0,0,0,0,garage,2,1,3900.6
Cambridge,Central Square,3,2,1431,1956,0,1,0,0,0,street_only,1,0,4423.85
Cambridge,Inman Square,2,1,620,1933,1,0,1,0,1,street_only,1,0,3194.0
Cambridge,Harvard Square,1,2,1643,1909,0,0,0,0,0,off_street,4,1,4415.05
Cambridge,Kendall Square,4,1,1560,1969,0,1,0,1,1,off_street,2,0,5814.0
Cambridge,Kendall Square,4,2,1498,1901,1,1,1,0,0,off_street,1,0,5739.3
Cambridge,Harvard Square,2,3,768,1986,0,0,0,0,1,garage,5,0,3765.8
Cambridge,Central Square,4,2,1763,1920,0,1,1,1,1,garage,4,0,5862.05
Cambridge,Central Square,4,2,1433,1965,1,1,0,0,0,garage,5,1,5375.55
Cambridge,Central Square,4,1,1783,2019,0,1,0,0,0,street_only,2,0,5430.05
Cambridge,Harvard Square,2,3,989,1961,0,0,0,0,0,garage,5,1,4167.15
Cambridge,Central Square,1,2,1003,1984,0,0,1,1,0,garage,2,0,3488.05
Cambridge,Harvard Square,2,1,1180,2021,1,1,1,1,0,street_only,2,0,4495.0
Cambridge,Kendall Square,4,2,1766,1945,0,0,0,1,0,off_street,5,0,5904.1
Cambridge,Central Square,2,1,670,1978,1,0,0,0,0,garage,3,1,3145.5
Cambridge,Kendall Square,4,2,754,1918,1,1,0,0,1,off_street,4,0,4803.9
Cambridge,Harvard Square,4,2,596,1954,0,1,1,1,1,garage,2,1,4329.6
Cambridge,Central Square,2,3,1508,1904,0,1,0,0,1,garage,4,1,4596.8
Cambridge,Inman Square,1,3,1452,1920,0,0,1,0,0,off_street,2,0,4133.2
Cambridge,Inman Square,1,1,853,1910,0,1,1,0,0,street_only,3,1,2771.55
Cambridge,Inman Square,4,1,1104,1913,1,0,1,1,0,garage,3,1,4712.4
Cambridge,Inman Square,2,1,922,1977,0,0,1,1,1,street_only,3,1,3496.7
Cambridge,Harvard Square,1,1,1282,1941,0,0,0,0,0,garage,3,1,3796.7
Cambridge,Kendall Square,2,2,502,1906,1,0,0,0,0,garage,4,1,3887.7
Cambridge,Central Square,1,1,1042,1906,0,0,0,1,0,garage,3,0,3392.7
Cambridge,Harvard Square,3,1,1668,1894,1,0,0,1,1,garage,1,1,5402.8
Cambridge,Harvard Square,3,2,1245,1915,1,0,1,0,0,off_street,5,0,4708.75
Cambridge,Central Square,3,1,1557,1957,1,1,1,0,0,street_only,1,1,4670.95
Cambridge,Inman Square,4,1,989,1928,1,1,1,0,0,street_only,2,1,4314.15
Cambridge,Central Square,1,1,1744,1933,1,1,1,0,1,street_only,1,0,4462.4
Cambridge,Harvard Square,2,3,730,2021,0,1,1,0,0,garage,4,0,4102.5
Cambridge,Central Square,4,1,1673,2001,0,1,0,0,1,street_only,2,0,5250.55
Cambridge,Inman Square,2,1,1240,1942,0,0,0,0,1,garage,2,1,3860.0
Cambridge,Inman Square,3,1,1676,1954,0,1,1,0,1,off_street,2,0,4701.6
Cambridge,Harvard Square,3,2,1290,1931,1,0,0,0,0,street_only,5,1,4726.5
Cambridge,Central Square,2,1,832,1945,1,1,0,1,0,off_street,2,1,3775.2
Cambridge,Inman Square,2,2,1014,1916,0,1,1,1,1,off_street,3,1,3930.9
Cambridge,Inman Square,3,2,1453,1962,1,0,0,0,0,garage,4,1,4643.55
Cambridge,Central Square,3,1,1216,1945,0,0,0,0,0,off_street,2,1,4157.6
Cambridge,Inman Square,3,2,510,2005,0,1,0,0,0,street_only,3,1,3207.5
Cambridge,Central Square,4,1,1209,1890,0,0,0,0,0,garage,4,0,4479.15
Cambridge,Kendall Square,4,1,1077,2022,0,1,0,0,1,off_street,2,0,5083.95
Cambridge,Central Square,2,1,1646,1902,0,0,0,0,0,off_street,5,0,4239.1
Cambridge,Inman Square,2,2,862,1919,0,1,1,1,0,garage,3,1,3877.7
Cambridge,Inman Square,2,1,821,2015,1,1,1,1,0,garage,1,0,3665.35
Cambridge,Harvard Square,2,2,1724,1924,1,1,1,1,1,off_street,2,1,5370.4
Cambridge,Harvard Square,2,2,569,1949,0,0,0,0,1,garage,1,0,3417.15
Cambridge,Central Square,1,2,716,1978,0,0,0,0,0,off_street,5,1,3060.6
Cambridge,Harvard Square,1,3,1168,1919,1,0,0,0,0,garage,1,0,4359.8
Cambridge,Central Square,3,3,1074,1918,0,0,0,0,0,garage,3,1,4336.9
Cambridge,Central Square,2,2,1756,1895,1,0,1,0,0,off_street,2,1,4872.6
Cambridge,Harvard Square,4,3,1373,2015,0,0,1,0,0,off_street,5,1,5468.55
Cambridge,Central Square,1,3,1118,2002,1,1,0,0,0,street_only,1,0,3956.3
Cambridge,Harvard Square,2,2,956,1979,0,0,1,0,0,garage,1,1,3994.6
Cambridge,Central Square,4,1,725,1959,1,0,0,0,0,street_only,1,0,4010.75
Cambridge,Kendall Square,3,3,734,1927,1,0,1,0,0,street_only,4,1,4576.9
Cambridge,Kendall Square,1,2,956,1912,0,0,0,1,1,off_street,1,0,3904.6
Cambridge,Inman Square,1,2,1007,1932,0,1,0,0,1,off_street,3,0,3397.45
Cambridge,Inman Square,4,3,1176,1973,0,0,0,0,0,off_street,5,0,4576.6
Cambridge,Kendall Square,3,3,1025,1942,0,1,1,0,0,street_only,1,0,4861.75
Cambridge,Kendall Square,4,3,1607,1913,0,1,0,1,1,street_only,4,1,6020.45
Cambridge,Central Square,4,2,535,1950,1,0,0,0,0,street_only,4,1,3672.25
Cambridge,Inman Square,1,2,1416,1918,0,0,1,0,0,garage,5,0,3719.6
Cambridge,Central Square,3,1,1521,1964,0,0,0,0,0,street_only,5,1,4510.35
Cambridge,Central Square,3,2,1656,1952,0,0,1,1,1,garage,5,0,5038.6
Cambridge,Central Square,4,1,860,1905,0,0,1,0,0,off_street,1,1,4107.0
Cambridge,Harvard Square,2,1,1169,1975,1,0,0,0,1,off_street,1,0,4253.15
Cambridge,Central Square,4,1,1242,1914,0,0,1,0,0,garage,4,1,4500.7
Cambridge,Inman Square,3,1,1206,2003,1,0,0,0,0,garage,5,1,4463.1
Cambridge,Kendall Square,1,3,1300,1906,0,1,1,1,0,off_street,3,0,4825.0
Cambridge,Inman Square,3,2,1115,1969,1,0,1,1,0,street_only,4,1,4336.25
Cambridge,Central Square,2,3,598,2007,1,0,0,0,0,garage,3,0,3479.3
Cambridge,Harvard Square,1,2,1484,2016,0,1,0,0,0,street_only,3,1,4187.4
Cambridge,Central Square,4,3,978,2001,0,0,1,0,0,street_only,5,0,4459.3
Cambridge,Central Square,1,2,1350,1933,0,1,1,0,1,street_only,1,1,3936.5
Cambridge,Harvard Square,4,2,1187,2019,0,1,0,1,0,garage,3,0,5328.45
Cambridge,Inman Square,1,3,762,1944,0,1,0,0,0,street_only,3,0,2865.7
Cambridge,Kendall Square,4,2,1132,1894,1,0,1,1,1,street_only,2,0,5317.2
Cambridge,Kendall Square,4,2,1538,1946,0,0,1,1,0,garage,3,0,5785.3
Cambridge,Kendall Square,2,1,1275,1963,0,0,0,0,1,garage,3,1,4642.25
Cambridge,Central Square,1,2,1286,1939,0,0,0,1,0,garage,5,0,3974.1
Cambridge,Inman Square,1,3,819,1911,1,1,1,0,0,off_street,1,0,3478.65
Cambridge,Inman Square,2,1,1615,1938,1,1,0,1,0,off_street,1,1,4606.25
Cambridge,Kendall Square,3,2,1394,1989,1,1,0,0,0,street_only,1,1,5158.9
Cambridge,Harvard Square,1,1,1124,1983,1,0,0,0,1,garage,4,1,3790.4
Cambridge,Harvard Square,1,1,767,1937,0,0,0,1,0,garage,3,0,3221.45
Cambridge,Harvard Square,3,1,1727,2005,0,0,0,0,0,off_street,2,1,5030.45
Cambridge,Harvard Square,1,2,1464,1999,0,0,1,0,1,off_street,1,1,4251.4
Cambridge,Inman Square,1,1,582,1919,0,1,0,0,1,street_only,1,1,2639.7
Cambridge,Kendall Square,4,2,1595,1992,1,0,0,1,0,garage,2,0,6213.25
Cambridge,Harvard Square,2,3,516,1932,0,0,0,0,0,street_only,4,1,3404.6
Cambridge,Kendall Square,4,2,1316,1970,0,1,1,1,0,street_only,3,1,5496.6
Cambridge,Inman Square,2,2,1201,1950,0,0,1,1,1,street_only,4,0,4056.35
Cambridge,Kendall Square,4,3,746,1930,0,0,1,0,1,garage,3,1,4921.1
Cambridge,Kendall Square,3,2,1768,1969,0,0,1,0,1,garage,2,0,5752.8
Cambridge,Harvard Square,4,1,1482,1906,0,1,0,0,0,garage,4,1,5288.7
Cambridge,Inman Square,2,1,1731,1980,0,0,1,0,0,garage,5,0,4412.85
Cambridge,Central Square,2,1,1346,2009,0,1,0,1,1,garage,5,0,4355.1
Cambridge,Harvard Square,3,2,1645,1991,0,1,0,1,0,street_only,5,0,5368.75
Cambridge,Harvard Square,2,3,1655,1911,0,1,1,0,0,street_only,5,1,5121.25
Cambridge,Kendall Square,3,1,1243,1899,0,0,0,0,0,garage,5,1,4840.05
Cambridge,Central Square,2,1,1461,1990,1,1,1,0,0,off_street,1,1,4394.35
Cambridge,Kendall Square,4,2,670,1958,0,0,0,0,0,garage,2,0,4667.5
Cambridge,Kendall Square,3,2,1081,1975,1,0,1,0,1,off_street,5,1,5075.35
Cambridge,Inman Square,2,1,762,1903,1,1,0,0,0,off_street,2,0,3447.7
Cambridge,Harvard Square,2,1,581,1932,1,1,1,1,0,off_street,4,0,3640.35
Cambridge,Harvard Square,2,3,837,1986,1,0,0,1,1,off_street,4,1,4202.95
Cambridge,Kendall Square,3,3,1338,1937,0,1,0,0,0,street_only,2,1,5186.3
Cambridge,Harvard Square,1,1,831,1976,0,1,0,0,0,off_street,2,1,3102.85
Cambridge,Central Square,4,2,1390,1966,0,0,0,0,0,street_only,5,1,4805.5
Cambridge,Central Square,2,1,1210,1985,0,0,0,1,1,off_street,5,1,3993.5
Cambridge,Kendall Square,1,1,1293,1962,1,0,1,1,1,street_only,4,0,4301.55
Cambridge,Kendall Square,2,3,806,1994,1,0,1,0,0,off_street,3,0,4424.1
Cambridge,Kendall Square,3,2,900,1898,0,1,1,0,1,street_only,4,0,4532.0
Cambridge,Inman Square,4,1,1517,1956,1,1,0,1,1,off_street,3,0,5130.95
Cambridge,Kendall Square,1,2,1667,1948,0,0,1,0,0,garage,5,1,5039.45
Cambridge,Inman Square,3,3,550,1981,1,0,1,0,0,garage,1,1,3690.5
Cambridge,Kendall Square,4,1,1033,1891,1,1,1,0,0,off_street,3,0,5049.55
Cambridge,Central Square,2,1,1711,1919,1,0,1,0,1,garage,5,1,4656.85
Cambridge,Kendall Square,4,2,982,1948,0,1,1,0,0,off_street,5,0,4966.7
Cambridge,Inman Square,3,3,880,2018,0,0,1,0,1,garage,3,0,4244.0
Cambridge,Kendall Square,2,2,1073,1994,1,1,0,0,0,off_street,4,0,4551.55
Cambridge,Kendall Square,2,2,639,1919,0,0,1,0,0,street_only,3,0,3735.65
Cambridge,Inman Square,4,3,1511,1967,0,0,0,0,1,street_only,2,1,4963.85
Cambridge,Inman Square,1,1,555,1932,1,1,1,0,0,garage,5,0,2762.25
Cambridge,Inman Square,1,1,683,1923,0,0,0,0,0,off_street,1,1,2690.05
Cambridge,Central Square,1,3,1061,1923,0,0,0,0,0,off_street,5,0,3496.35
Cambridge,Central Square,1,3,551,2017,0,0,1,1,0,off_street,2,1,3200.85
Cambridge,Harvard Square,3,2,865,1969,1,0,0,0,0,garage,3,1,4389.75
Cambridge,Central Square,2,1,1490,1934,0,0,1,1,1,off_street,5,1,4259.5
Cambridge,Central Square,2,1,1119,1960,0,1,1,1,0,street_only,5,0,3742.65
Cambridge,Kendall Square,4,3,1527,1901,1,1,0,1,0,off_street,2,1,6118.45
Cambridge,Central Square,3,3,1106,1917,1,1,0,1,0,garage,3,1,4835.1
Cambridge,Inman Square,3,1,1504,1932,0,1,1,0,1,street_only,2,0,4345.4
Cambridge,Inman Square,1,1,1716,2010,0,0,0,1,0,garage,4,1,4366.6
Cambridge,Harvard Square,1,3,801,1928,0,0,0,0,0,street_only,2,1,3490.35
Cambridge,Harvard Square,2,1,966,1932,0,0,0,0,1,garage,1,0,3943.1
Cambridge,Inman Square,3,3,1696,1959,0,1,1,0,1,street_only,2,0,5206.6
Cambridge,Kendall Square,4,2,744,2003,0,0,0,0,0,street_only,2,0,4662.4
Cambridge,Kendall Square,2,1,1032,1978,1,1,0,0,0,off_street,1,1,4437.2
Cambridge,Central Square,3,2,838,1934,1,1,1,0,0,garage,5,1,4052.3
Cambridge,Harvard Square,4,2,955,1927,1,1,1,1,0,street_only,5,0,4725.25
Cambridge,Central Square,4,1,1390,1987,0,0,1,0,0,garage,1,1,4930.5
Cambridge,Harvard Square,2,1,1180,1946,0,0,1,1,0,off_street,5,1,4061.0
Cambridge,Kendall Square,4,3,1092,2007,0,0,1,0,1,off_street,1,0,5291.2
Cambridge,Central Square,4,1,1073,1899,1,1,0,0,1,garage,3,1,4567.55
Cambridge,Central Square,2,2,809,1903,0,1,1,1,0,garage,3,1,3787.15
Cambridge,Central Square,4,2,1102,2012,0,0,1,0,0,garage,3,0,4803.7
Cambridge,Inman Square,4,2,1785,2015,0,1,1,0,0,street_only,3,0,5386.75
Cambridge,Inman Square,1,3,939,1947,0,1,0,1,1,off_street,3,0,3477.65
Cambridge,Harvard Square,1,1,1543,1892,0,0,0,1,0,off_street,2,0,4195.05
Cambridge,Kendall Square,1,2,1628,2021,0,1,1,0,1,garage,3,1,5043.8
Cambridge,Harvard Square,2,3,772,2013,0,1,0,0,1,off_street,5,1,3964.2
Cambridge,Inman Square,1,2,865,1897,0,0,0,0,0,street_only,2,0,2975.75
Cambridge,Inman Square,3,3,1304,2012,0,1,1,1,1,garage,3,1,5175.4
Cambridge,Inman Square,1,3,1218,1910,0,0,1,0,1,garage,3,1,3821.3
Cambridge,Inman Square,1,3,595,2016,0,0,0,0,0,off_street,4,0,3001.25
Cambridge,Kendall Square,2,1,1204,1933,0,1,1,1,0,street_only,1,1,4463.4
